SYMBOL,SERIES,DATE,PREV. CLOSE,OPEN,HIGH,LOW,LTP,CLOSE,VWAP,VOLUME,VALUE,NO. OF TRADES,DELIVERABLE QTY,DELIVERABLE %
TCS,EQ,2019-02-15,2044.6,2049.0,2052.0,2010.95,2034.6,2029.7,2031.88,1930065,3921659541.8,96728,1068343.0,55.35
TCS,EQ,2019-02-18,2029.7,2037.6,2041.95,1962.65,1969.6,1970.3,1988.87,2942184,5851634018.75,100585,1668905.0,56.72
TCS,EQ,2019-02-19,1970.3,1970.0,1971.0,1892.0,1907.6,1904.8,1930.07,4408554,8508831637.45,161765,2254434.0,51.14
TCS,EQ,2019-02-20,1904.8,1915.0,1933.8,1881.3,1913.3,1914.75,1908.2,4645778,8865093021.6,139504,2232869.0,48.06
TCS,EQ,2019-02-21,1914.75,1914.75,1940.0,1897.05,1912.0,1914.2,1922.84,4683919,9006448535.1,171685,2335145.0,49.85
TCS,EQ,2019-02-22,1914.2,1917.2,1930.0,1905.1,1929.0,1925.65,1920.72,2271955,4363786271.2,112148,1355421.0,59.66
TCS,EQ,2019-02-25,1925.65,1932.5,1990.0,1930.5,1987.0,1985.15,1961.61,2934880,5757094593.05,140541,1341508.0,45.71
TCS,EQ,2019-02-26,1985.15,1984.0,2045.15,1972.25,2032.5,2038.7,2022.12,6453309,13049353836.2,177907,3366710.0,52.17
TCS,EQ,2019-02-27,2038.7,2040.0,2074.95,2022.0,2052.5,2058.1,2050.25,4732082,9701947351.0,168823,2532055.0,53.51
TCS,EQ,2019-02-28,2058.1,2060.0,2071.35,1977.6,1983.5,1983.45,2009.42,8454295,16988212894.85,284872,3927877.0,46.46
TCS,EQ,2019-03-01,1983.45,1995.05,2005.0,1980.35,1995.0,1995.4,1993.73,4148548,8271064290.35,128204,2071633.0,49.94
TCS,EQ,2019-03-05,1995.4,2005.0,2007.0,1976.6,1985.05,1988.1,1987.11,2449622,4867670461.5,151723,1394714.0,56.94
TCS,EQ,2019-03-06,1988.1,1989.3,2015.0,1985.05,2005.0,1999.6,2001.3,2635047,5273530564.35,179625,1257394.0,47.72
TCS,EQ,2019-03-07,1999.6,2005.0,2024.05,2000.2,2015.0,2013.3,2014.4,2539884,5116330320.4,126121,1392383.0,54.82
TCS,EQ,2019-03-08,2013.3,2025.0,2033.0,2010.05,2022.75,2022.7,2023.03,2031071,4108921516.4,116872,971744.0,47.84
TCS,EQ,2019-03-11,2022.7,2028.9,2033.0,2003.65,2016.15,2014.8,2017.1,3111689,6276593842.1,104833,2195339.0,70.55
TCS,EQ,2019-03-12,2014.8,2014.05,2024.8,2003.0,2009.1,2012.45,2015.6,2658550,5358583632.5,132223,1716971.0,64.58
TCS,EQ,2019-03-13,2012.45,2013.0,2015.9,1978.6,1995.0,2000.5,2001.12,1833163,3668374639.65,112785,821473.0,44.81
TCS,EQ,2019-03-14,2000.5,2004.95,2007.8,1981.0,1990.4,1987.4,1991.28,1905495,3794368663.95,124863,1000627.0,52.51
TCS,EQ,2019-03-15,1987.4,1998.9,2068.95,1991.0,2036.0,2039.95,2040.01,5184318,10576085296.25,164284,2256287.0,43.52
TCS,EQ,2019-03-18,2039.95,2043.0,2064.6,2011.0,2023.85,2022.8,2033.02,2349915,4777435477.2,116385,867727.0,36.93
TCS,EQ,2019-03-19,2022.8,2030.0,2030.0,1995.1,2028.5,2022.8,2010.71,2373993,4773416985.45,135360,1176359.0,49.55
TCS,EQ,2019-03-20,2022.8,2028.0,2044.8,2000.0,2000.25,2015.05,2025.82,3091165,6262136193.4,161415,1678488.0,54.3
TCS,EQ,2019-03-22,2015.05,2015.0,2016.0,1983.3,2010.0,2005.65,1998.96,3148149,6293031836.95,155770,1787595.0,56.78
TCS,EQ,2019-03-25,2005.65,2007.8,2007.8,1977.2,1980.8,1984.25,1987.88,2429205,4828960486.25,94852,1430988.0,58.91
TCS,EQ,2019-03-26,1984.25,1984.0,1994.95,1958.05,1977.4,1982.65,1971.46,2316539,4566962637.55,114153,893480.0,38.57
TCS,EQ,2019-03-27,1982.65,1994.0,1998.0,1961.0,1964.85,1967.9,1979.12,2266166,4485003551.4,110306,1163070.0,51.32
TCS,EQ,2019-03-28,1967.9,1980.0,2014.6,1972.8,2004.45,2000.3,1993.96,4054489,8084506923.2,144600,2150827.0,53.05
TCS,EQ,2019-03-29,2000.3,2019.0,2024.9,1983.55,2000.0,2001.65,2001.7,2948955,5902926700.5,134193,1191681.0,40.41
TCS,EQ,2019-04-01,2001.65,2010.0,2039.95,2008.25,2034.95,2031.65,2027.91,2095740,4249964902.45,109983,748739.0,35.73
TCS,EQ,2019-04-02,2031.65,2037.1,2086.0,2037.0,2079.0,2079.3,2064.13,3719663,7677855817.15,124157,1757245.0,47.24
TCS,EQ,2019-04-03,2079.3,2085.0,2089.6,2058.1,2078.15,2079.3,2073.86,2939886,6096919299.4,119988,1164726.0,39.62
TCS,EQ,2019-04-04,2079.3,2078.15,2079.7,2007.4,2017.0,2014.5,2039.77,4397518,8969909268.7,145227,2310866.0,52.55
TCS,EQ,2019-04-05,2014.5,2028.65,2054.4,2018.8,2051.0,2048.3,2037.19,3152103,6421435439.6,96704,1536645.0,48.75
TCS,EQ,2019-04-08,2048.3,2059.0,2075.0,2032.7,2073.6,2070.75,2056.64,2194294,4512880260.6,130397,788699.0,35.94
TCS,EQ,2019-04-09,2070.75,2070.0,2098.0,2057.65,2087.45,2091.5,2085.63,2690970,5612369594.4,122603,1036682.0,38.52
TCS,EQ,2019-04-10,2091.5,2083.0,2085.5,2036.0,2043.65,2040.25,2053.91,3313062,6804718227.45,168190,1821699.0,54.99
TCS,EQ,2019-04-11,2040.25,2045.0,2055.0,2013.65,2025.0,2019.5,2028.47,3422442,6942308979.4,133153,1568180.0,45.82
TCS,EQ,2019-04-12,2019.5,2038.0,2039.0,2007.0,2013.05,2014.5,2019.97,3198471,6460808051.55,126989,1040440.0,32.53
TCS,EQ,2019-04-15,2014.5,2070.0,2119.8,2041.0,2113.0,2113.3,2086.02,9189201,19168862828.05,282918,3402175.0,37.02
TCS,EQ,2019-04-16,2113.3,2120.0,2155.95,2115.55,2137.0,2131.8,2137.54,5771952,12337757819.75,222230,2514452.0,43.56
TCS,EQ,2019-04-18,2131.8,2149.9,2155.0,2114.2,2149.25,2150.05,2138.81,3413728,7301311595.85,159168,1564757.0,45.84
TCS,EQ,2019-04-22,2150.05,2148.0,2176.0,2145.6,2160.3,2161.45,2165.74,2007135,4346926221.0,79881,717594.0,35.75
TCS,EQ,2019-04-23,2161.45,2163.0,2165.5,2134.05,2163.0,2155.05,2147.21,2163524,4645533581.75,88782,970246.0,44.85
TCS,EQ,2019-04-24,2155.05,2158.0,2195.0,2156.1,2168.6,2183.45,2172.32,3003071,6523621909.9,128669,1718919.0,57.24
TCS,EQ,2019-04-25,2183.45,2175.0,2205.0,2168.05,2203.0,2195.0,2189.55,4211526,9221344246.45,108403,2971130.0,70.55
TCS,EQ,2019-04-26,2195.0,2203.0,2243.95,2193.15,2231.1,2238.55,2225.36,2716958,6046198155.6,110079,1175323.0,43.26
TCS,EQ,2019-04-30,2238.55,2238.55,2266.95,2230.1,2256.25,2260.35,2252.48,3488395,7857544875.95,135194,2026970.0,58.11
TCS,EQ,2019-05-02,2260.35,2255.0,2259.4,2211.1,2214.7,2215.4,2227.88,2457699,5475449034.65,106215,1064368.0,43.31
TCS,EQ,2019-05-03,2215.4,2185.0,2186.05,2125.0,2137.0,2132.0,2153.0,3780886,8140257404.35,188561,1641641.0,43.42
TCS,EQ,2019-05-06,2132.0,2110.0,2165.0,2108.5,2155.2,2157.85,2150.11,2891422,6216881349.35,109314,1224571.0,42.35
TCS,EQ,2019-05-07,2157.85,2160.05,2184.35,2138.8,2154.0,2151.95,2163.53,2201698,4763441089.75,86096,975603.0,44.31
TCS,EQ,2019-05-08,2151.95,2151.0,2168.0,2130.4,2156.0,2152.85,2151.85,1824895,3926902424.6,77713,781526.0,42.83
TCS,EQ,2019-05-09,2152.85,2145.0,2184.1,2136.1,2171.2,2172.55,2166.98,2264162,4906404979.4,106297,1251459.0,55.27
TCS,EQ,2019-05-10,2172.55,2175.0,2192.0,2125.85,2130.25,2135.8,2161.83,2039633,4409349005.65,85446,873181.0,42.81
TCS,EQ,2019-05-13,2135.8,2133.0,2167.0,2121.65,2134.0,2128.75,2143.87,1701744,3648325263.15,74014,677242.0,39.8
TCS,EQ,2019-05-14,2128.75,2135.0,2159.8,2072.35,2095.8,2092.35,2101.14,2456110,5160632655.8,118567,926566.0,37.72
TCS,EQ,2019-05-15,2092.35,2097.0,2124.0,2084.5,2095.0,2095.4,2103.66,2346876,4937022681.65,119315,1108059.0,47.21
TCS,EQ,2019-05-16,2095.4,2096.0,2124.0,2077.05,2111.5,2108.75,2107.55,1946529,4102397614.2,118994,916519.0,47.08
TCS,EQ,2019-05-17,2108.75,2112.6,2135.0,2090.0,2094.0,2095.45,2107.34,1947908,4104894878.95,85798,891442.0,45.76
TCS,EQ,2019-05-20,2095.45,2125.0,2151.4,2050.0,2148.0,2143.95,2119.5,2625116,5563937035.6,112038,1154403.0,43.98
TCS,EQ,2019-05-21,2143.95,2148.05,2148.7,2102.55,2106.2,2109.75,2122.37,1863157,3954316658.75,100432,1042172.0,55.94
TCS,EQ,2019-05-22,2109.75,2110.0,2121.95,2075.0,2090.0,2081.75,2091.31,2595795,5428609876.35,154844,1410070.0,54.32
TCS,EQ,2019-05-23,2081.75,2098.0,2115.35,2050.0,2057.0,2054.05,2071.74,2541294,5264898713.65,122224,1169296.0,46.01
TCS,EQ,2019-05-24,2054.05,2070.0,2070.0,2032.25,2050.0,2048.0,2051.14,2274208,4664725693.15,114179,1255954.0,55.23
TCS,EQ,2019-05-27,2048.0,2054.8,2068.95,2040.1,2058.0,2055.15,2054.87,2329820,4787473257.7,85924,1377094.0,59.11
TCS,EQ,2019-05-28,2055.15,2060.0,2097.5,2045.0,2068.0,2073.75,2076.46,5872979,12194983826.6,205972,4034671.0,68.7
TCS,EQ,2019-05-29,2073.75,2080.0,2123.7,2077.1,2114.2,2107.55,2109.46,3281320,6921811131.4,177202,1508313.0,45.97
TCS,EQ,2019-05-30,2107.55,2123.0,2156.55,2114.4,2146.3,2146.3,2142.62,4971725,10652535237.95,150672,2210404.0,44.46
TCS,EQ,2019-05-31,2146.3,2160.0,2204.95,2152.25,2200.0,2196.55,2184.11,4265370,9316057231.95,161842,2338193.0,54.82
TCS,EQ,2019-06-03,2196.55,2201.0,2247.65,2185.65,2240.1,2242.3,2223.68,3682419,8188536868.55,138425,1964140.0,53.34
TCS,EQ,2019-06-04,2242.3,2224.0,2224.0,2175.0,2188.0,2183.1,2195.01,2408658,5287022188.05,98393,973876.0,40.43
TCS,EQ,2019-06-06,2183.1,2199.0,2199.0,2152.0,2166.0,2166.1,2169.63,3735467,8104595594.6,116134,2225149.0,59.57
TCS,EQ,2019-06-07,2166.1,2174.0,2189.8,2142.1,2179.8,2181.75,2161.21,2659446,5747611166.65,79783,886597.0,33.34
TCS,EQ,2019-06-10,2181.75,2196.7,2235.85,2185.5,2229.1,2231.5,2219.98,2080593,4618876309.55,106316,814523.0,39.15
TCS,EQ,2019-06-11,2231.5,2237.0,2263.95,2231.0,2252.0,2252.8,2250.89,3048937,6862835495.2,148188,1367975.0,44.87
TCS,EQ,2019-06-12,2252.8,2245.0,2266.9,2219.0,2264.0,2260.9,2241.29,2404448,5389074309.45,141774,1036077.0,43.09
TCS,EQ,2019-06-13,2260.9,2264.0,2285.0,2243.05,2244.0,2254.1,2265.77,3320916,7524421055.85,138967,1358755.0,40.92
TCS,EQ,2019-06-14,2254.1,2257.25,2263.1,2234.0,2249.8,2254.5,2250.08,2131408,4795830703.85,130534,947049.0,44.43
TCS,EQ,2019-06-17,2254.5,2256.0,2262.0,2241.45,2244.0,2249.2,2252.43,1489497,3354989738.7,82160,649266.0,40.43
TCS,EQ,2019-06-18,2249.2,2244.0,2260.0,2231.2,2253.5,2250.85,2245.75,1877447,4216271605.1,148431,959921.0,49.34
TCS,EQ,2019-06-19,2250.85,2255.0,2276.0,2243.15,2261.2,2259.9,2262.19,1652817,3738994073.2,88350,715271.0,43.28
TCS,EQ,2019-06-20,2259.9,2230.0,2284.0,2212.0,2283.3,2277.95,2248.36,2199377,4944988185.45,123696,870081.0,39.56
TCS,EQ,2019-06-21,2277.95,2285.0,2292.5,2242.0,2252.05,2249.85,2255.87,3871804,8734275728.8,141057,2767225.0,71.47
TCS,EQ,2019-06-24,2249.85,2254.15,2280.0,2250.8,2277.0,2275.5,2267.8,1382424,3135065458.9,78153,528471.0,38.23
TCS,EQ,2019-06-25,2275.5,2270.0,2274.45,2250.5,2263.0,2267.8,2264.08,1386077,3138189676.8,99699,598681.0,43.19
TCS,EQ,2019-06-26,2267.8,2265.0,2266.8,2250.0,2253.05,2254.2,2259.22,1762224,3981246151.75,94030,931941.0,52.88
TCS,EQ,2019-06-27,2254.2,2255.0,2264.0,2241.3,2261.5,2252.55,2254.5,2813464,6342943270.4,138850,1814968.0,64.51
TCS,EQ,2019-06-28,2252.55,2260.0,2261.95,2222.5,2228.0,2227.2,2234.73,2372928,5302849982.9,115508,1468460.0,61.88
TCS,EQ,2019-07-01,2227.2,2235.0,2255.0,2206.6,2233.05,2239.55,2237.15,2769940,6196758934.65,129268,1579799.0,57.03
TCS,EQ,2019-07-02,2239.55,2244.9,2257.0,2216.45,2254.3,2252.1,2237.79,1771746,3964796610.8,97184,816451.0,46.08
TCS,EQ,2019-07-03,2252.1,2252.2,2258.8,2232.0,2234.0,2237.65,2242.16,1656881,3714996570.45,87941,739089.0,44.61
TCS,EQ,2019-07-04,2237.65,2234.0,2252.0,2230.1,2241.0,2242.65,2241.04,984140,2205501632.25,59990,352899.0,35.86
TCS,EQ,2019-07-05,2242.65,2247.0,2250.0,2140.0,2166.85,2163.1,2179.39,4088470,8910374711.95,160276,1736073.0,42.46
TCS,EQ,2019-07-08,2163.1,2149.0,2188.8,2132.1,2171.1,2175.4,2168.49,2788062,6045877428.4,109097,1186748.0,42.57
TCS,EQ,2019-07-09,2175.4,2174.0,2174.4,2104.55,2120.0,2133.35,2128.96,3977224,8467341968.35,191613,1817164.0,45.69
TCS,EQ,2019-07-10,2133.35,2080.0,2127.85,2071.3,2105.3,2108.2,2102.52,6343581,13337498420.65,223857,1665050.0,26.25
TCS,EQ,2019-07-11,2108.2,2128.0,2129.0,2086.05,2101.95,2102.55,2103.2,2400346,5048402094.65,164280,967380.0,40.3
TCS,EQ,2019-07-12,2102.55,2102.1,2119.75,2093.1,2108.0,2107.6,2108.31,1560725,3290489158.95,94025,759972.0,48.69
TCS,EQ,2019-07-15,2107.6,2125.0,2153.6,2098.0,2135.5,2145.7,2126.77,2900415,6168520111.7,158215,1436299.0,49.52
TCS,EQ,2019-07-16,2145.7,2126.0,2132.5,2100.0,2105.0,2106.0,2108.89,2735399,5768652609.95,182859,1518786.0,55.52
TCS,EQ,2019-07-17,2106.0,2108.0,2125.0,2092.1,2111.8,2117.25,2111.55,1802969,3807055296.55,108297,639367.0,35.46
TCS,EQ,2019-07-18,2117.25,2116.2,2116.2,2060.0,2075.55,2065.95,2084.29,3072096,6403142579.5,167750,1936907.0,63.05
TCS,EQ,2019-07-19,2065.95,2077.0,2097.0,2062.5,2079.9,2076.95,2080.79,1953177,4064152463.1,108418,856415.0,43.85
TCS,EQ,2019-07-22,2076.95,2077.0,2117.45,2068.8,2107.15,2109.9,2099.33,1920167,4031065399.2,113048,889344.0,46.32
TCS,EQ,2019-07-23,2109.9,2127.9,2130.0,2102.4,2119.95,2112.45,2120.71,3538588,7504314835.45,117545,2468145.0,69.75
TCS,EQ,2019-07-24,2112.45,2110.0,2120.8,2076.5,2097.55,2096.8,2097.5,2413196,5061674805.9,112922,1199779.0,49.72
TCS,EQ,2019-07-25,2096.8,2108.9,2135.0,2092.55,2128.25,2127.9,2118.42,2544464,5390236891.2,119553,1320598.0,51.9
TCS,EQ,2019-07-26,2127.9,2129.8,2129.8,2095.0,2112.65,2109.05,2109.59,1720592,3629738982.0,88967,1052092.0,61.15
TCS,EQ,2019-07-29,2109.05,2110.8,2142.0,2103.3,2125.1,2130.0,2123.42,1647090,3497461296.4,95152,670671.0,40.72
TCS,EQ,2019-07-30,2130.0,2130.0,2185.0,2120.45,2176.3,2179.15,2162.72,2851672,6167374325.65,151588,1640143.0,57.52
TCS,EQ,2019-07-31,2179.15,2171.75,2211.7,2147.15,2201.0,2205.7,2180.17,3000677,6541994700.3,132679,1406687.0,46.88
TCS,EQ,2019-08-01,2205.7,2200.0,2217.5,2166.25,2178.3,2180.05,2195.1,2375236,5213870562.9,175166,1115202.0,46.95
TCS,EQ,2019-08-02,2180.05,2173.0,2210.0,2165.5,2205.0,2205.3,2185.91,2500816,5466555711.85,154834,1184875.0,47.38
TCS,EQ,2019-08-05,2205.3,2199.9,2252.25,2195.6,2240.0,2248.6,2241.19,3039682,6812507105.5,149146,1648531.0,54.23
TCS,EQ,2019-08-06,2248.6,2232.8,2251.95,2211.45,2213.75,2214.9,2232.27,2885467,6441130302.75,181107,1254987.0,43.49
TCS,EQ,2019-08-07,2214.9,2230.0,2238.5,2207.25,2218.9,2213.45,2223.14,2165362,4813906242.55,141079,1149124.0,53.07
TCS,EQ,2019-08-08,2213.45,2228.9,2281.0,2218.9,2253.8,2258.1,2247.44,2073298,4659603954.15,139214,942856.0,45.48
TCS,EQ,2019-08-09,2258.1,2260.0,2267.9,2241.35,2245.0,2246.25,2253.09,1744550,3930622404.15,119969,708230.0,40.6
TCS,EQ,2019-08-13,2246.25,2245.0,2246.25,2194.3,2200.0,2199.45,2219.61,1647281,3656315691.3,157195,893401.0,54.23
TCS,EQ,2019-08-14,2199.45,2181.1,2217.85,2167.4,2205.3,2204.4,2200.61,1945002,4280198913.25,122192,969990.0,49.87
TCS,EQ,2019-08-16,2204.4,2241.4,2241.4,2143.25,2162.0,2165.1,2173.77,3755507,8163597623.6,191781,2121016.0,56.48
TCS,EQ,2019-08-19,2165.1,2180.0,2186.0,2157.7,2166.0,2163.0,2171.81,974884,2117265896.9,80584,358199.0,36.74
TCS,EQ,2019-08-20,2163.0,2172.0,2205.0,2166.5,2190.0,2186.75,2190.28,1843611,4038017157.25,104689,608831.0,33.02
TCS,EQ,2019-08-21,2186.75,2184.95,2202.0,2182.25,2183.0,2186.2,2193.43,1214408,2663722477.85,75613,523155.0,43.08
TCS,EQ,2019-08-22,2186.2,2187.0,2235.65,2170.0,2210.0,2216.0,2213.54,2131601,4718387345.95,106338,923535.0,43.33
TCS,EQ,2019-08-23,2216.0,2214.95,2259.9,2213.9,2250.0,2247.7,2244.15,2826425,6342931919.75,142446,1480086.0,52.37
TCS,EQ,2019-08-26,2247.7,2247.0,2282.0,2225.0,2267.0,2276.3,2259.83,2345475,5300365694.55,113243,1140315.0,48.62
TCS,EQ,2019-08-27,2276.3,2270.0,2274.85,2229.0,2241.5,2236.5,2241.51,3432106,7693101227.4,182084,2396488.0,69.83
TCS,EQ,2019-08-28,2236.5,2240.0,2252.15,2216.0,2238.35,2239.25,2233.18,1294621,2891125233.1,91252,538431.0,41.59
TCS,EQ,2019-08-29,2239.25,2222.2,2248.2,2222.2,2232.0,2233.45,2235.21,1670652,3734260243.55,98341,761633.0,45.59
TCS,EQ,2019-08-30,2233.45,2241.0,2266.0,2218.0,2259.0,2259.6,2241.92,2583625,5792267670.05,117933,1472256.0,56.98
TCS,EQ,2019-09-03,2259.6,2270.0,2296.2,2236.95,2246.0,2251.6,2275.88,2545060,5792249619.3,131301,1257157.0,49.4
TCS,EQ,2019-09-04,2251.6,2265.0,2270.0,2233.0,2245.2,2245.4,2248.41,2228092,5009661776.3,128138,1359618.0,61.02
TCS,EQ,2019-09-05,2245.4,2242.2,2253.65,2207.3,2215.95,2215.3,2225.26,2055943,4575003143.35,133165,1200345.0,58.38
TCS,EQ,2019-09-06,2215.3,2216.0,2233.5,2192.6,2198.0,2197.5,2204.18,1890550,4167105292.2,118713,853437.0,45.14
TCS,EQ,2019-09-09,2197.5,2200.0,2202.85,2179.8,2185.0,2182.85,2188.09,1703945,3728385318.55,121273,677662.0,39.77
TCS,EQ,2019-09-11,2182.85,2186.0,2195.0,2146.55,2151.6,2154.0,2162.64,2627440,5682202898.0,199136,1433413.0,54.56
TCS,EQ,2019-09-12,2154.0,2155.0,2165.0,2120.35,2134.6,2133.6,2135.46,2118859,4524743294.65,138766,1080259.0,50.98
TCS,EQ,2019-09-13,2133.6,2135.0,2157.95,2115.55,2143.0,2141.95,2135.83,2291174,4893564411.7,138321,873724.0,38.13
TCS,EQ,2019-09-16,2141.95,2159.95,2173.4,2126.4,2150.0,2150.0,2151.17,2597948,5588631429.95,151943,1165596.0,44.87
TCS,EQ,2019-09-17,2150.0,2154.95,2156.55,2105.6,2126.4,2122.65,2123.78,2796530,5939218333.7,121706,1594628.0,57.02
TCS,EQ,2019-09-18,2122.65,2126.4,2142.95,2113.15,2141.15,2138.55,2133.02,1454663,3102820740.35,94064,674870.0,46.39
TCS,EQ,2019-09-19,2138.55,2135.0,2135.8,2091.0,2096.9,2101.95,2103.74,1652691,3476827643.5,101537,791932.0,47.92
TCS,EQ,2019-09-20,2101.95,2104.9,2129.4,2057.0,2069.0,2065.45,2083.7,6941979,14464976393.5,275363,4570451.0,65.84
TCS,EQ,2019-09-23,2065.45,2099.0,2099.0,1975.0,2020.0,2015.8,2011.62,6323401,12720249671.4,293188,3672464.0,58.08
TCS,EQ,2019-09-24,2015.8,2015.0,2061.0,2013.0,2047.3,2044.7,2045.07,4620978,9450241270.55,219776,2506661.0,54.25
TCS,EQ,2019-09-25,2044.7,2065.0,2092.0,2060.05,2084.0,2088.45,2077.98,4002232,8316551653.85,205505,2508929.0,62.69
TCS,EQ,2019-09-26,2088.45,2097.9,2107.0,2063.0,2089.6,2087.6,2084.45,4234281,8826127623.55,216311,2698499.0,63.73
TCS,EQ,2019-09-27,2087.6,2085.0,2085.2,2051.4,2059.0,2056.15,2065.56,2046795,4227783647.6,125241,1044628.0,51.04
TCS,EQ,2019-09-30,2056.15,2061.85,2104.0,2060.0,2097.0,2099.3,2090.07,2620039,5476076783.1,124092,1414661.0,53.99
TCS,EQ,2019-10-01,2099.3,2095.95,2095.95,2039.7,2060.3,2059.95,2059.04,3342877,6883109000.95,170294,2098408.0,62.77
TCS,EQ,2019-10-03,2059.95,2070.0,2081.15,2046.15,2056.0,2060.25,2065.47,2317618,4786975229.1,187925,1389047.0,59.93
TCS,EQ,2019-10-04,2060.25,2060.6,2087.95,2054.95,2078.0,2079.35,2079.28,2163251,4498010283.1,128092,1442042.0,66.66
TCS,EQ,2019-10-07,2079.35,2080.0,2094.5,2041.0,2046.0,2047.7,2062.27,2177916,4491446312.95,98775,1162115.0,53.36
TCS,EQ,2019-10-09,2047.7,2060.0,2060.0,2015.5,2021.9,2020.1,2026.43,2066920,4188460128.45,107493,984558.0,47.63
TCS,EQ,2019-10-10,2020.1,2028.0,2039.05,1997.1,2002.8,2004.45,2015.15,2881452,5806566989.4,125920,959388.0,33.3
TCS,EQ,2019-10-11,2004.45,1931.0,1995.0,1925.0,1989.0,1986.85,1958.07,12593069,24658143172.35,327238,6323332.0,50.21
TCS,EQ,2019-10-14,1986.85,1995.0,2032.75,1968.0,2021.0,2021.0,2009.8,3510704,7055809113.55,154256,1642252.0,46.78
TCS,EQ,2019-10-15,2021.0,2032.0,2047.0,2022.7,2037.8,2037.3,2039.28,2261310,4611451969.5,147982,1390076.0,61.47
TCS,EQ,2019-10-16,2037.3,2038.0,2056.0,2016.0,2055.0,2046.4,2032.41,3034082,6166492279.65,160140,1792942.0,59.09
TCS,EQ,2019-10-17,2046.4,2014.0,2038.0,1999.3,2029.0,2030.95,2018.47,3818774,7708077723.55,189836,2333221.0,61.1
TCS,EQ,2019-10-18,2030.95,2037.5,2063.9,2025.0,2059.0,2057.35,2046.03,3087901,6317936211.05,115810,1979438.0,64.1
TCS,EQ,2019-10-22,2057.35,2080.0,2111.5,2040.05,2050.0,2051.4,2067.79,5552505,11481414801.7,236213,3583843.0,64.54
TCS,EQ,2019-10-23,2051.4,2060.0,2083.85,2052.5,2082.0,2070.1,2068.82,2348134,4857858827.9,204587,1352785.0,57.61
TCS,EQ,2019-10-24,2070.1,2084.0,2099.0,2061.3,2079.75,2082.0,2077.28,2798671,5813617173.45,156073,1754891.0,62.7
TCS,EQ,2019-10-25,2082.0,2094.0,2130.0,2075.05,2121.6,2124.95,2102.55,3954245,8313995116.15,165203,2535407.0,64.12
TCS,EQ,2019-10-27,2124.95,2129.0,2129.0,2108.8,2117.65,2115.7,2117.14,224421,475130157.2,13145,76692.0,34.17
TCS,EQ,2019-10-29,2115.7,2121.5,2201.7,2121.5,2197.5,2194.85,2173.21,5064173,11005521982.35,261926,3658144.0,72.24
TCS,EQ,2019-10-30,2194.85,2225.0,2260.0,2176.85,2258.0,2252.8,2229.89,5195136,11584598863.45,180430,3259740.0,62.75
TCS,EQ,2019-10-31,2252.8,2250.0,2284.95,2237.0,2274.55,2269.65,2267.61,4879261,11064284038.1,170321,2815579.0,57.71
TCS,EQ,2019-11-01,2269.65,2264.0,2275.0,2195.0,2207.0,2200.9,2218.97,4172620,9258915613.6,189932,2399676.0,57.51
TCS,EQ,2019-11-04,2200.9,2207.0,2229.2,2180.9,2194.1,2193.95,2197.42,2646411,5815285936.9,111662,1206343.0,45.58
TCS,EQ,2019-11-05,2193.95,2197.0,2211.0,2169.0,2198.0,2201.85,2187.98,2693475,5893271236.75,136536,1572121.0,58.37
TCS,EQ,2019-11-06,2201.85,2200.0,2210.8,2179.0,2190.8,2188.5,2191.37,2540719,5567664863.1,112401,1426496.0,56.15
TCS,EQ,2019-11-07,2188.5,2204.5,2204.5,2175.2,2185.0,2185.35,2186.08,1915598,4187659921.35,97328,1082863.0,56.53
TCS,EQ,2019-11-08,2185.35,2189.6,2189.6,2124.0,2130.0,2129.95,2149.77,2788759,5995204048.1,110953,1620822.0,58.12
TCS,EQ,2019-11-11,2129.95,2135.0,2139.0,2091.0,2100.9,2100.95,2105.79,2983768,6283193792.1,159080,1728479.0,57.93
TCS,EQ,2019-11-13,2100.95,2118.0,2183.8,2118.0,2179.0,2178.6,2161.51,3823365,8264231079.6,160217,1769830.0,46.29
TCS,EQ,2019-11-14,2178.6,2187.5,2200.0,2146.7,2190.0,2196.8,2183.42,2995915,6541336935.45,104976,1188996.0,39.69
TCS,EQ,2019-11-15,2196.8,2196.0,2211.5,2168.75,2174.45,2174.45,2191.82,2724180,5970921736.15,95061,1528537.0,56.11
TCS,EQ,2019-11-18,2174.45,2178.4,2187.75,2148.75,2151.0,2152.6,2159.1,1611089,3478507912.8,66947,935177.0,58.05
TCS,EQ,2019-11-19,2152.6,2153.0,2154.65,2105.0,2110.0,2108.8,2116.98,2975313,6298664073.25,119968,1817909.0,61.1
TCS,EQ,2019-11-20,2108.8,2121.95,2135.0,2094.5,2108.15,2108.55,2112.62,2894129,6114194013.7,119231,1321728.0,45.67
TCS,EQ,2019-11-21,2108.55,2112.0,2126.6,2107.4,2117.4,2118.1,2120.22,2052574,4351898935.6,90452,1219100.0,59.39
TCS,EQ,2019-11-22,2118.1,2097.0,2107.0,2060.5,2067.1,2071.7,2079.37,3742049,7781117093.2,137777,2162742.0,57.8
TCS,EQ,2019-11-25,2071.7,2074.55,2084.95,2052.2,2083.5,2081.5,2075.63,2737010,5681024553.6,118827,1562308.0,57.08
TCS,EQ,2019-11-26,2081.5,2089.85,2097.9,2035.05,2046.65,2046.65,2056.29,6561580,13492522424.85,164453,4970094.0,75.75
